"Index_logical","Index_offset",XBkTp,YBkTp,XBkBt,YBkBt
-731,1316,1225,-4100,-6225,-4100
-730,1317,1225,-4100,-6225,-4100
-729,1318,1225,-4100,-6225,-4100
-728,1319,1225,-4100,-6225,-4100
-727,1320,1225,-4100,-6225,-4100
-726,1321,1225,-4100,-6225,-4100
-725,1322,1225,-4100,-6225,-4100
-724,1323,1225,-4100,-6225,-4100
-723,1324,1225,-4100,-6225,-4100
-722,1325,1225,-4100,-6225,-4100
-721,1326,1225,-4100,-6225,-4100
-720,1327,1225,-4100,-6225,-4100
-719,1328,1225,-4100,-6225,-4100
-718,1329,1225,-4100,-6225,-4100
-717,1330,1225,-4100,-6225,-4100
-716,1331,1225,-4100,-6225,-4100
-715,1332,1225,-4100,-6225,-4100
-714,1333,1225,-4100,-6225,-4100
-713,1334,1225,-4100,-6225,-4100
-712,1335,1225,-4100,-6225,-4100
-711,1336,1225,-4100,-6225,-4100
-710,1337,1225,-4100,-6225,-4100
-709,1338,1225,-4100,-6225,-4100
-708,1339,1225,-4100,-6225,-4100
-707,1340,1225,-4100,-6225,-4100
-706,1341,1225,-4100,-6225,-4100
-705,1342,1225,-4100,-6225,-4100
-704,1343,1225,-4100,-6225,-4100
-703,1344,1225,-4100,-6225,-4100
-702,1345,1225,-4100,-6225,-4100
-701,1346,1225,-4100,-6225,-4100
-700,1347,1225,-4100,-6225,-4100
-699,1348,1225,-4100,-6225,-4100
-698,1349,1225,-4100,-6225,-4100
-697,1350,1225,-4100,-6225,-4100
-696,1351,1225,-4100,-6225,-4100
-695,1352,1225,-4100,-6225,-4100
-694,1353,1225,-4100,-6225,-4100
-693,1354,1225,-4100,-6225,-4100
-692,1355,1225,-4100,-6225,-4100
-691,1356,1225,-4100,-6225,-4100
-690,1357,1225,-4100,-6225,-4100
-689,1358,1225,-4100,-6225,-4100
-688,1359,1225,-4100,-6225,-4100
-687,1360,1225,-4100,-6225,-4100
-686,1361,1225,-4100,-6225,-4100
-685,1362,1225,-4100,-6225,-4100
-684,1363,1225,-4100,-6225,-4100
-683,1364,1225,-4100,-6225,-4100
-682,1365,1225,-4100,-6225,-4100
-681,1366,1225,-4100,-6225,-4100
-680,1367,1225,-4100,-6225,-4100
-679,1368,1225,-4100,-6225,-4100
-678,1369,1225,-4100,-6225,-4100
-677,1370,1225,-4100,-6225,-4100
-676,1371,1225,-4100,-6225,-4100
-675,1372,1225,-4100,-6225,-4100
-674,1373,1225,-4100,-6225,-4100
-673,1374,1225,-4100,-6225,-4100
-672,1375,1225,-4100,-6225,-4100
-671,1376,1225,-4100,-6225,-4100
-670,1377,1225,-4100,-6225,-4100
-669,1378,1225,-4100,-6225,-4100
-668,1379,1225,-4100,-6225,-4100
-667,1380,1225,-4100,-6225,-4100
-666,1381,1225,-4100,-6225,-4100
-665,1382,1225,-4100,-6225,-4100
-664,1383,1225,-4100,-6225,-4100
-663,1384,1225,-4100,-6225,-4100
-662,1385,1225,-4100,-6225,-4100
-661,1386,1225,-4100,-6225,-4100
-660,1387,1225,-4100,-6225,-4100
-659,1388,1225,-4100,-6225,-4100
-658,1389,1225,-4100,-6225,-4100
-657,1390,1225,-4100,-6225,-4100
-656,1391,1225,-4100,-6225,-4100
-655,1392,1225,-4100,-6225,-4100
-654,1393,1225,-4100,-6225,-4100
-653,1394,1225,-4100,-6225,-4100
-652,1395,1225,-4100,-6225,-4100
-651,1396,1225,-4100,-6225,-4100
-650,1397,1225,-4100,-6225,-4100
-649,1398,1225,-4100,-6225,-4100
-648,1399,1225,-4100,-6225,-4100
-647,1400,1225,-4100,-6225,-4100
-646,1401,1225,-4100,-6225,-4100
-645,1402,1225,-4100,-6225,-4100
-644,1403,1225,-4100,-6225,-4100
-643,1404,1225,-4100,-6225,-4100
-642,1405,1225,-4100,-6225,-4100
-641,1406,1225,-4100,-6225,-4100
-640,1407,1225,-4100,-6225,-4100
-639,1408,1225,-4100,-6225,-4100
-638,1409,1225,-4100,-6225,-4100
-637,1410,1225,-4100,-6225,-4100
-636,1411,1225,-4100,-6225,-4100
-635,1412,1225,-4100,-6225,-4100
-634,1413,1225,-4100,-6225,-4100
-633,1414,1225,-4100,-6225,-4100
-632,1415,1225,-4100,-6225,-4100
-631,1416,1225,-4100,-6225,-4100
-630,1417,1225,-4100,-6225,-4100
-629,1418,1225,-4100,-6225,-4100
-628,1419,1225,-4100,-6225,-4100
-627,1420,1225,-4100,-6225,-4100
-626,1421,1225,-4100,-6225,-4100
-625,1422,1225,-4100,-6225,-4100
-624,1423,1225,-4100,-6225,-4100
-623,1424,1225,-4100,-6225,-4100
-622,1425,1225,-4100,-6225,-4100
-621,1426,1225,-4100,-6225,-4100
-620,1427,1225,-4100,-6225,-4100
-619,1428,1225,-4100,-6225,-4100
-618,1429,1225,-4100,-6225,-4100
-617,1430,1225,-4100,-6225,-4100
-616,1431,1225,-4100,-6225,-4100
-615,1432,1225,-4100,-6225,-4100
-614,1433,1225,-4100,-6225,-4100
-613,1434,1225,-4100,-6225,-4100
-612,1435,1225,-4100,-6225,-4100
-611,1436,1225,-4100,-6225,-4100
-610,1437,1225,-4100,-6225,-4100
-609,1438,1225,-4100,-6225,-4100
-608,1439,1225,-4100,-6225,-4100
-607,1440,1225,-4100,-6225,-4100
-606,1441,1225,-4100,-6225,-4100
-605,1442,1225,-4100,-6225,-4100
-604,1443,1225,-4100,-6225,-4100
-603,1444,1225,-4100,-6225,-4100
-602,1445,1225,-4100,-6225,-4100
-601,1446,1225,-4100,-6225,-4100
-600,1447,1225,-4100,-6225,-4100
-599,1448,1225,-4100,-6225,-4100
-598,1449,1225,-4100,-6225,-4100
-597,1450,1225,-4100,-6225,-4100
-596,1451,1225,-4100,-6225,-4100
-595,1452,1225,-4100,-6225,-4100
-594,1453,1225,-4100,-6225,-4100
-593,1454,1225,-4100,-6225,-4100
-592,1455,1225,-4100,-6225,-4100
-591,1456,1225,-4100,-6225,-4100
-590,1457,1225,-4100,-6225,-4100
-589,1458,1225,-4100,-6225,-4100
-588,1459,1225,-4100,-6225,-4100
-587,1460,1225,-4100,-6225,-4100
-586,1461,1225,-4100,-6225,-4077
-585,1462,1225,-4100,-6225,-4054
-584,1463,1225,-4100,-6225,-4031
-583,1464,1225,-4100,-6225,-4008
-582,1465,1225,-4082,-6225,-3995
-581,1466,1225,-4064,-6225,-3987
-580,1467,1225,-4046,-6225,-3978
-579,1468,1225,-4028,-6225,-3970
-578,1469,1225,-4010,-6225,-3962
-577,1470,1225,-3996,-6225,-3954
-576,1471,1225,-3988,-6225,-3945
-575,1472,1225,-3980,-6225,-3937
-574,1473,1225,-3972,-6225,-3929
-573,1474,1225,-3964,-6225,-3921
-572,1475,1225,-3956,-6225,-3913
-571,1476,1225,-3948,-6225,-3904
-570,1477,1225,-3939,-6225,-3896
-569,1478,1225,-3931,-6225,-3889
-568,1479,1225,-3923,-6225,-3881
-567,1480,1225,-3915,-6225,-3873
-566,1481,1225,-3907,-6225,-3865
-565,1482,1225,-3899,-6225,-3858
-564,1483,1225,-3891,-6225,-3850
-563,1484,1225,-3883,-6225,-3842
-562,1485,1225,-3876,-6225,-3835
-561,1486,1225,-3868,-6225,-3827
-560,1487,1225,-3860,-6225,-3819
-559,1488,1225,-3852,-6225,-3812
-558,1489,1225,-3845,-6225,-3804
-557,1490,1225,-3837,-6225,-3796
-556,1491,1225,-3829,-6225,-3789
-555,1492,1225,-3821,-6225,-3781
-554,1493,1225,-3814,-6225,-3773
-553,1494,1225,-3806,-6225,-3766
-552,1495,1225,-3798,-6225,-3758
-551,1496,1225,-3791,-6225,-3750
-550,1497,1225,-3783,-6225,-3743
-549,1498,1225,-3776,-6225,-3735
-548,1499,1225,-3768,-6225,-3728
-547,1500,1225,-3761,-6225,-3720
-546,1501,1225,-3753,-6225,-3712
-545,1502,1225,-3746,-6225,-3705
-544,1503,1225,-3739,-6225,-3697
-543,1504,1225,-3731,-6225,-3690
-542,1505,1225,-3724,-6225,-3683
-541,1506,1225,-3716,-6225,-3676
-540,1507,1225,-3709,-6225,-3668
-539,1508,1225,-3701,-6225,-3661
-538,1509,1225,-3694,-6225,-3654
-537,1510,1225,-3687,-6225,-3647
-536,1511,1225,-3680,-6225,-3639
-535,1512,1225,-3673,-6225,-3632
-534,1513,1225,-3665,-6225,-3625
-533,1514,1225,-3658,-6225,-3618
-532,1515,1225,-3651,-6225,-3610
-531,1516,1225,-3644,-6225,-3603
-530,1517,1225,-3637,-6225,-3596
-529,1518,1225,-3630,-6225,-3589
-528,1519,1225,-3622,-6225,-3582
-527,1520,1225,-3615,-6225,-3575
-526,1521,1225,-3608,-6225,-3567
-525,1522,1225,-3601,-6225,-3560
-524,1523,1225,-3594,-6225,-3553
-523,1524,1225,-3587,-6225,-3546
-522,1525,1225,-3580,-6225,-3539
-521,1526,1225,-3573,-6225,-3532
-520,1527,1225,-3566,-6225,-3525
-519,1528,1225,-3559,-6225,-3517
-518,1529,1225,-3552,-6225,-3510
-517,1530,1225,-3545,-6225,-3503
-516,1531,1225,-3538,-6225,-3496
-515,1532,1225,-3531,-6225,-3489
-514,1533,1225,-3524,-6225,-3482
-513,1534,1225,-3517,-6225,-3475
-512,1535,1225,-3510,-6225,-3468
-511,1536,1225,-3503,-6225,-3461
-510,1537,1225,-3496,-6225,-3453
-509,1538,1225,-3489,-6225,-3446
-508,1539,1225,-3482,-6225,-3439
-507,1540,1225,-3475,-6225,-3432
-506,1541,1225,-3468,-6225,-3425
-505,1542,1225,-3461,-6225,-3418
-504,1543,1225,-3454,-6225,-3411
-503,1544,1225,-3447,-6225,-3404
-502,1545,1225,-3440,-6225,-3397
-501,1546,1225,-3433,-6225,-3390
-500,1547,1225,-3426,-6225,-3382
-499,1548,1225,-3420,-6225,-3375
-498,1549,1225,-3413,-6225,-3368
-497,1550,1225,-3406,-6225,-3361
-496,1551,1225,-3399,-6225,-3354
-495,1552,1225,-3392,-6225,-3347
-494,1553,1225,-3385,-6225,-3340
-493,1554,1225,-3378,-6225,-3333
-492,1555,1225,-3371,-6225,-3326
-491,1556,1225,-3363,-6225,-3319
-490,1557,1225,-3356,-6225,-3312
-489,1558,1225,-3349,-6225,-3305
-488,1559,1225,-3342,-6225,-3297
-487,1560,1225,-3335,-6225,-3290
-486,1561,1225,-3328,-6225,-3283
-485,1562,1225,-3321,-6225,-3276
-484,1563,1225,-3314,-6225,-3269
-483,1564,1225,-3307,-6225,-3262
-482,1565,1225,-3300,-6225,-3255
-481,1566,1225,-3293,-6225,-3248
-480,1567,1225,-3286,-6225,-3241
-479,1568,1225,-3279,-6225,-3233
-478,1569,1225,-3272,-6225,-3226
-477,1570,1225,-3265,-6225,-3219
-476,1571,1225,-3258,-6225,-3212
-475,1572,1225,-3251,-6225,-3205
-474,1573,1225,-3244,-6225,-3198
-473,1574,1225,-3237,-6225,-3191
-472,1575,1225,-3230,-6225,-3184
-471,1576,1225,-3223,-6225,-3177
-470,1577,1225,-3216,-6225,-3170
-469,1578,1225,-3209,-6225,-3163
-468,1579,1225,-3202,-6225,-3156
-467,1580,1225,-3195,-6225,-3149
-466,1581,1225,-3188,-6225,-3142
-465,1582,1225,-3182,-6225,-3135
-464,1583,1225,-3175,-6225,-3127
-463,1584,1225,-3168,-6225,-3120
-462,1585,1225,-3161,-6225,-3113
-461,1586,1225,-3155,-6225,-3106
-460,1587,1225,-3148,-6225,-3099
-459,1588,1225,-3141,-6225,-3092
-458,1589,1225,-3134,-6225,-3086
-457,1590,1225,-3127,-6225,-3079
-456,1591,1225,-3121,-6225,-3072
-455,1592,1225,-3114,-6225,-3065
-454,1593,1225,-3107,-6225,-3058
-453,1594,1225,-3100,-6225,-3052
-452,1595,1225,-3094,-6225,-3045
-451,1596,1225,-3087,-6225,-3038
-450,1597,1225,-3080,-6225,-3031
-449,1598,1225,-3073,-6225,-3024
-448,1599,1225,-3067,-6225,-3018
-447,1600,1225,-3060,-6225,-3011
-446,1601,1225,-3053,-6225,-3004
-445,1602,1225,-3047,-6225,-2997
-444,1603,1225,-3040,-6225,-2990
-443,1604,1225,-3033,-6225,-2983
-442,1605,1225,-3026,-6225,-2976
-441,1606,1225,-3020,-6225,-2969
-440,1607,1225,-3013,-6225,-2962
-439,1608,1225,-3006,-6225,-2955
-438,1609,1225,-2999,-6225,-2948
-437,1610,1225,-2993,-6225,-2941
-436,1611,1225,-2986,-6225,-2934
-435,1612,1225,-2979,-6225,-2927
-434,1613,1225,-2973,-6225,-2920
-433,1614,1225,-2966,-6225,-2913
-432,1615,1225,-2959,-6225,-2906
-431,1616,1225,-2952,-6225,-2899
-430,1617,1225,-2946,-6225,-2892
-429,1618,1225,-2939,-6225,-2885
-428,1619,1225,-2932,-6225,-2878
-427,1620,1225,-2926,-6225,-2871
-426,1621,1225,-2919,-6225,-2864
-425,1622,1225,-2912,-6225,-2857
-424,1623,1225,-2906,-6225,-2850
-423,1624,1225,-2899,-6225,-2843
-422,1625,1225,-2892,-6225,-2836
-421,1626,1225,-2885,-6225,-2829
-420,1627,1225,-2878,-6225,-2821
-419,1628,1225,-2871,-6225,-2814
-418,1629,1225,-2864,-6225,-2807
-417,1630,1225,-2857,-6225,-2800
-416,1631,1225,-2850,-6225,-2794
-415,1632,1225,-2843,-6225,-2787
-414,1633,1225,-2836,-6225,-2780
-413,1634,1225,-2829,-6225,-2773
-412,1635,1225,-2822,-6225,-2767
-411,1636,1225,-2816,-6225,-2760
-410,1637,1225,-2809,-6225,-2753
-409,1638,1225,-2802,-6225,-2747
-408,1639,1225,-2795,-6225,-2740
-407,1640,1225,-2788,-6225,-2733
-406,1641,1225,-2782,-6225,-2727
-405,1642,1225,-2775,-6225,-2720
-404,1643,1225,-2768,-6225,-2713
-403,1644,1225,-2761,-6225,-2707
-402,1645,1225,-2755,-6225,-2700
-401,1646,1225,-2748,-6225,-2693
-400,1647,1225,-2741,-6225,-2686
-399,1648,1225,-2735,-6225,-2680
-398,1649,1225,-2728,-6225,-2673
-397,1650,1225,-2721,-6225,-2666
-396,1651,1225,-2715,-6225,-2659
-395,1652,1225,-2708,-6225,-2652
-394,1653,1225,-2701,-6225,-2646
-393,1654,1225,-2695,-6225,-2639
-392,1655,1225,-2688,-6225,-2632
-391,1656,1225,-2681,-6225,-2625
-390,1657,1225,-2674,-6225,-2618
-389,1658,1225,-2667,-6225,-2611
-388,1659,1225,-2661,-6225,-2605
-387,1660,1225,-2654,-6225,-2598
-386,1661,1225,-2647,-6225,-2591
-385,1662,1225,-2640,-6225,-2584
-384,1663,1225,-2633,-6225,-2578
-383,1664,1225,-2627,-6225,-2571
-382,1665,1225,-2620,-6225,-2564
-381,1666,1225,-2613,-6225,-2558
-380,1667,1225,-2606,-6225,-2551
-379,1668,1225,-2600,-6225,-2544
-378,1669,1225,-2593,-6225,-2537
-377,1670,1225,-2586,-6225,-2531
-376,1671,1225,-2580,-6225,-2524
-375,1672,1225,-2573,-6225,-2517
-374,1673,1225,-2566,-6225,-2511
-373,1674,1225,-2559,-6225,-2504
-372,1675,1225,-2553,-6225,-2497
-371,1676,1225,-2546,-6225,-2490
-370,1677,1225,-2539,-6225,-2483
-369,1678,1225,-2533,-6225,-2476
-368,1679,1225,-2526,-6225,-2469
-367,1680,1225,-2519,-6225,-2462
-366,1681,1225,-2513,-6225,-2455
-365,1682,1225,-2506,-6225,-2448
-364,1683,1225,-2499,-6225,-2441
-363,1684,1225,-2492,-6225,-2434
-362,1685,1225,-2485,-6225,-2427
-361,1686,1225,-2478,-6225,-2420
-360,1687,1225,-2471,-6225,-2413
-359,1688,1225,-2465,-6225,-2406
-358,1689,1225,-2458,-6225,-2399
-357,1690,1225,-2451,-6225,-2392
-356,1691,1225,-2444,-6225,-2386
-355,1692,1225,-2437,-6225,-2379
-354,1693,1225,-2430,-6225,-2372
-353,1694,1225,-2423,-6225,-2365
-352,1695,1225,-2416,-6225,-2359
-351,1696,1225,-2409,-6225,-2352
-350,1697,1225,-2402,-6225,-2345
-349,1698,1225,-2395,-6225,-2339
-348,1699,1225,-2388,-6225,-2332
-347,1700,1225,-2382,-6225,-2325
-346,1701,1225,-2375,-6225,-2318
-345,1702,1225,-2368,-6136,-2312
-344,1703,1225,-2361,-6115,-2305
-343,1704,1225,-2355,-6104,-2298
-342,1705,1225,-2348,-6092,-2291
-341,1706,1225,-2341,-6081,-2284
-340,1707,1225,-2334,-6069,-2277
-339,1708,1225,-2328,-6058,-2270
-338,1709,1225,-2321,-6047,-2263
-337,1710,1225,-2314,-6035,-2256
-336,1711,1225,-2307,-6024,-2249
-335,1712,1225,-2301,-6016,-2242
-334,1713,1225,-2294,-6007,-2235
-333,1714,1225,-2287,-5999,-2228
-332,1715,1225,-2280,-5990,-2221
-331,1716,1225,-2273,-5982,-2214
-330,1717,1235,-2267,-5974,-2207
-329,1718,1244,-2260,-5965,-2200
-328,1719,1254,-2253,-5957,-2193
-327,1720,1264,-2246,-5948,-2186
-326,1721,1273,-2239,-5940,-2180
-325,1722,1283,-2232,-5931,-2173
-324,1723,1293,-2226,-5923,-2166
-323,1724,1302,-2219,-5915,-2159
-322,1725,1312,-2212,-5908,-2152
-321,1726,1322,-2205,-5900,-2146
-320,1727,1331,-2198,-5892,-2139
-319,1728,1339,-2191,-5884,-2132
-318,1729,1347,-2184,-5876,-2125
-317,1730,1355,-2178,-5868,-2118
-316,1731,1364,-2171,-5861,-2112
-315,1732,1372,-2164,-5853,-2105
-314,1733,1380,-2157,-5845,-2098
-313,1734,1388,-2150,-5837,-2091
-312,1735,1396,-2143,-5829,-2084
-311,1736,1405,-2136,-5822,-2077
-310,1737,1413,-2129,-5814,-2070
-309,1738,1421,-2122,-5806,-2063
-308,1739,1429,-2116,-5799,-2056
-307,1740,1437,-2109,-5791,-2049
-306,1741,1446,-2102,-5784,-2042
-305,1742,1454,-2095,-5776,-2036
-304,1743,1462,-2088,-5768,-2029
-303,1744,1470,-2081,-5761,-2022
-302,1745,1478,-2074,-5753,-2015
-301,1746,1486,-2068,-5745,-2008
-300,1747,1494,-2061,-5738,-2001
-299,1748,1502,-2054,-5730,-1994
-298,1749,1510,-2047,-5723,-1987
-297,1750,1518,-2040,-5716,-1981
-296,1751,1526,-2033,-5708,-1974
-295,1752,1534,-2026,-5701,-1967
-294,1753,1542,-2020,-5694,-1960
-293,1754,1550,-2013,-5687,-1954
-292,1755,1558,-2006,-5679,-1947
-291,1756,1565,-1999,-5672,-1940
-290,1757,1573,-1992,-5665,-1933
-289,1758,1581,-1986,-5658,-1927
-288,1759,1589,-1979,-5651,-1920
-287,1760,1597,-1972,-5643,-1913
-286,1761,1604,-1965,-5636,-1906
-285,1762,1612,-1959,-5629,-1900
-284,1763,1620,-1952,-5622,-1893
-283,1764,1628,-1945,-5615,-1886
-282,1765,1635,-1939,-5607,-1879
-281,1766,1643,-1932,-5600,-1872
-280,1767,1650,-1925,-5593,-1865
-279,1768,1658,-1918,-5586,-1858
-278,1769,1665,-1912,-5579,-1851
-277,1770,1673,-1905,-5571,-1844
-276,1771,1680,-1898,-5564,-1837
-275,1772,1688,-1891,-5557,-1830
-274,1773,1695,-1884,-5550,-1823
-273,1774,1703,-1877,-5543,-1816
-272,1775,1710,-1870,-5535,-1809
-271,1776,1718,-1863,-5528,-1802
-270,1777,1725,-1856,-5521,-1795
-269,1778,1732,-1849,-5514,-1788
-268,1779,1740,-1842,-5507,-1781
-267,1780,1747,-1835,-5500,-1775
-266,1781,1754,-1828,-5493,-1768
-265,1782,1761,-1821,-5485,-1761
-264,1783,1769,-1814,-5478,-1755
-263,1784,1776,-1807,-5471,-1748
-262,1785,1783,-1800,-5464,-1741
-261,1786,1790,-1793,-5457,-1735
-260,1787,1798,-1787,-5450,-1728
-259,1788,1805,-1780,-5442,-1721
-258,1789,1812,-1773,-5435,-1714
-257,1790,1819,-1767,-5428,-1708
-256,1791,1827,-1760,-5421,-1701
-255,1792,1834,-1753,-5414,-1694
-254,1793,1841,-1746,-5407,-1688
-253,1794,1848,-1740,-5399,-1681
-252,1795,1856,-1733,-5392,-1674
-251,1796,1863,-1726,-5385,-1667
-250,1797,1870,-1720,-5378,-1661
-249,1798,1877,-1713,-5371,-1654
-248,1799,1885,-1706,-5363,-1647
-247,1800,1892,-1700,-5356,-1640
-246,1801,1899,-1693,-5349,-1634
-245,1802,1906,-1686,-5342,-1627
-244,1803,1913,-1679,-5335,-1620
-243,1804,1921,-1672,-5327,-1613
-242,1805,1928,-1665,-5320,-1607
-241,1806,1935,-1658,-5313,-1600
-240,1807,1942,-1651,-5306,-1593
-239,1808,1949,-1644,-5299,-1587
-238,1809,1957,-1637,-5292,-1580
-237,1810,1964,-1630,-5285,-1573
-236,1811,1971,-1623,-5278,-1566
-235,1812,1978,-1616,-5271,-1560
-234,1813,1985,-1609,-5263,-1553
-233,1814,1992,-1602,-5256,-1546
-232,1815,2000,-1595,-5249,-1540
-231,1816,2007,-1588,-5242,-1533
-230,1817,2014,-1581,-5235,-1526
-229,1818,2021,-1575,-5228,-1520
-228,1819,2028,-1568,-5221,-1513
-227,1820,2035,-1561,-5214,-1506
-226,1821,2043,-1554,-5207,-1499
-225,1822,2050,-1548,-5199,-1492
-224,1823,2057,-1541,-5192,-1485
-223,1824,2064,-1534,-5185,-1478
-222,1825,2071,-1527,-5178,-1471
-221,1826,2078,-1521,-5171,-1464
-220,1827,2086,-1514,-5164,-1457
-219,1828,2093,-1507,-5157,-1450
-218,1829,2100,-1500,-5149,-1443
-217,1830,2107,-1494,-5142,-1436
-216,1831,2114,-1487,-5135,-1429
-215,1832,2121,-1480,-5128,-1422
-214,1833,2128,-1473,-5121,-1415
-213,1834,2136,-1466,-5114,-1408
-212,1835,2143,-1460,-5107,-1401
-211,1836,2150,-1453,-5100,-1394
-210,1837,2157,-1446,-5093,-1387
-209,1838,2164,-1439,-5085,-1381
-208,1839,2171,-1432,-5078,-1374
-207,1840,2178,-1425,-5071,-1367
-206,1841,2185,-1419,-5064,-1361
-205,1842,2193,-1412,-5057,-1354
-204,1843,2200,-1405,-5050,-1347
-203,1844,2207,-1398,-5043,-1341
-202,1845,2214,-1391,-5036,-1334
-201,1846,2221,-1384,-5029,-1327
-200,1847,2228,-1377,-5022,-1321
-199,1848,2235,-1370,-5015,-1314
-198,1849,2242,-1364,-5008,-1307
-197,1850,2250,-1357,-5001,-1300
-196,1851,2257,-1350,-4993,-1293
-195,1852,2264,-1343,-4986,-1286
-194,1853,2271,-1336,-4979,-1279
-193,1854,2278,-1329,-4972,-1272
-192,1855,2285,-1322,-4965,-1265
-191,1856,2292,-1315,-4958,-1258
-190,1857,2299,-1308,-4951,-1251
-189,1858,2306,-1301,-4944,-1244
-188,1859,2313,-1294,-4937,-1237
-187,1860,2320,-1288,-4930,-1230
-186,1861,2328,-1281,-4923,-1223
-185,1862,2335,-1274,-4916,-1216
-184,1863,2342,-1267,-4909,-1209
-183,1864,2349,-1261,-4902,-1202
-182,1865,2356,-1254,-4895,-1195
-181,1866,2363,-1247,-4888,-1189
-180,1867,2370,-1240,-4880,-1182
-179,1868,2377,-1234,-4873,-1175
-178,1869,2384,-1227,-4866,-1169
-177,1870,2391,-1220,-4859,-1162
-176,1871,2398,-1213,-4852,-1155
-175,1872,2405,-1207,-4845,-1148
-174,1873,2412,-1200,-4837,-1142
-173,1874,2419,-1193,-4830,-1135
-172,1875,2426,-1187,-4823,-1128
-171,1876,2433,-1180,-4817,-1121
-170,1877,2440,-1173,-4810,-1115
-169,1878,2447,-1166,-4803,-1108
-168,1879,2454,-1160,-4796,-1101
-167,1880,2461,-1153,-4790,-1095
-166,1881,2468,-1146,-4783,-1088
-165,1882,2475,-1140,-4776,-1081
-164,1883,2483,-1133,-4770,-1074
-163,1884,2490,-1126,-4763,-1068
-162,1885,2497,-1119,-4756,-1061
-161,1886,2504,-1113,-4750,-1054
-160,1887,2511,-1106,-4743,-1047
-159,1888,2518,-1099,-4736,-1040
-158,1889,2525,-1092,-4729,-1034
-157,1890,2532,-1085,-4723,-1027
-156,1891,2539,-1078,-4716,-1020
-155,1892,2545,-1071,-4708,-1013
-154,1893,2552,-1064,-4701,-1007
-153,1894,2559,-1057,-4694,-1000
-152,1895,2566,-1050,-4687,-993
-151,1896,2573,-1044,-4680,-986
-150,1897,2580,-1037,-4673,-979
-149,1898,2587,-1030,-4666,-972
-148,1899,2594,-1023,-4659,-965
-147,1900,2600,-1016,-4652,-958
-146,1901,2607,-1009,-4645,-951
-145,1902,2614,-1002,-4638,-944
-144,1903,2621,-995,-4631,-937
-143,1904,2628,-988,-4623,-930
-142,1905,2636,-981,-4616,-923
-141,1906,2643,-974,-4609,-916
-140,1907,2651,-968,-4602,-909
-139,1908,2658,-961,-4595,-902
-138,1909,2665,-954,-4587,-895
-137,1910,2673,-947,-4580,-888
-136,1911,2680,-940,-4573,-882
-135,1912,2688,-933,-4566,-875
-134,1913,2695,-927,-4559,-868
-133,1914,2703,-920,-4551,-861
-132,1915,2710,-913,-4544,-855
-131,1916,2718,-906,-4537,-848
-130,1917,2725,-899,-4530,-841
-129,1918,2732,-892,-4523,-834
-128,1919,2739,-886,-4515,-827
-127,1920,2745,-879,-4508,-821
-126,1921,2752,-872,-4501,-814
-125,1922,2759,-866,-4494,-807
-124,1923,2766,-859,-4487,-800
-123,1924,2773,-852,-4480,-793
-122,1925,2779,-845,-4472,-786
-121,1926,2786,-839,-4465,-779
-120,1927,2793,-832,-4458,-772
-119,1928,2800,-825,-4451,-765
-118,1929,2807,-818,-4444,-758
-117,1930,2813,-812,-4437,-751
-116,1931,2820,-805,-4430,-744
-115,1932,2827,-798,-4423,-737
-114,1933,2834,-791,-4416,-731
-113,1934,2841,-784,-4409,-724
-112,1935,2848,-777,-4402,-717
-111,1936,2855,-770,-4396,-710
-110,1937,2862,-764,-4389,-703
-109,1938,2869,-757,-4382,-696
-108,1939,2876,-750,-4376,-689
-107,1940,2883,-743,-4369,-682
-106,1941,2890,-736,-4362,-676
-105,1942,2897,-729,-4356,-669
-104,1943,2904,-722,-4349,-662
-103,1944,2911,-715,-4342,-655
-102,1945,2918,-708,-4336,-649
-101,1946,2925,-701,-4329,-642
-100,1947,2932,-694,-4322,-635
-99,1948,2939,-688,-4315,-629
-98,1949,2946,-681,-4309,-622
-97,1950,2954,-674,-4302,-615
-96,1951,2961,-667,-4295,-608
-95,1952,2968,-660,-4288,-602
-94,1953,2975,-653,-4281,-595
-93,1954,2982,-646,-4275,-588
-92,1955,2989,-639,-4268,-581
-91,1956,2996,-632,-4261,-573
-90,1957,3004,-625,-4254,-566
-89,1958,3011,-619,-4248,-559
-88,1959,3018,-612,-4241,-552
-87,1960,3025,-605,-4234,-545
-86,1961,3032,-598,-4227,-538
-85,1962,3039,-591,-4220,-531
-84,1963,3047,-584,-4213,-524
-83,1964,3054,-577,-4205,-517
-82,1965,3061,-570,-4198,-510
-81,1966,3068,-563,-4190,-503
-80,1967,3075,-555,-4183,-496
-79,1968,3083,-548,-4175,-490
-78,1969,3090,-541,-4168,-484
-77,1970,3097,-534,-4160,-477
-76,1971,3104,-527,-4153,-471
-75,1972,3112,-520,-4145,-465
-74,1973,3119,-513,-4137,-459
-73,1974,3126,-506,-4130,-452
-72,1975,3133,-499,-4123,-446
-71,1976,3140,-492,-4115,-440
-70,1977,3147,-486,-4108,-434
-69,1978,3155,-479,-4101,-427
-68,1979,3162,-473,-4093,-421
-67,1980,3169,-466,-4086,-415
-66,1981,3176,-459,-4079,-409
-65,1982,3183,-453,-4071,-402
-64,1983,3191,-446,-4064,-395
-63,1984,3198,-440,-4057,-388
-62,1985,3205,-433,-4049,-381
-61,1986,3212,-427,-4042,-374
-60,1987,3219,-420,-4035,-367
-59,1988,3226,-413,-4027,-360
